type,botId,userId,timeStamp,channel,message
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:43 IST,rtm,Please refer to the knowledge article [How to connect to the Lighting Wifi network (LIGHTING) on Windows 10] (https://signify.service-now.com/kb_view.do?sysparm_article=KB00059993)
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:41 IST,rtm,How to connect to wifi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:38 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Did you mean?"",""buttons"":[{""type"":""postback"",""title"":""How to connect to wifi"",""payload"":""How to connect to wifi""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:36 IST,rtm,wifi connection issue on mobile
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:31 IST,rtm,Please share your experience with IT Service Desk ChatBot [here](https://apps.ce.collabserv.com/communities/service/html/communityoverview?communityUuid=89e2557f-0909-4b4a-b60a-73ed967ffe96#fullpageWidgetId=Wa057855828c1_4735_836a_0ee89a520a7d&appId=373b4d95-d543-434f-8ae0-f463285b7c69&action=titleAction)
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:30 IST,rtm,Please refer to the knowledge article [How to connect to the Lighting Wifi network (LIGHTING) on Windows 10] (https://signify.service-now.com/kb_view.do?sysparm_article=KB00059993)
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:29 IST,rtm,i have issue with wifi connection
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:25 IST,rtm,Please share your experience with IT Service Desk ChatBot [here](https://apps.ce.collabserv.com/communities/service/html/communityoverview?communityUuid=89e2557f-0909-4b4a-b60a-73ed967ffe96#fullpageWidgetId=Wa057855828c1_4735_836a_0ee89a520a7d&appId=373b4d95-d543-434f-8ae0-f463285b7c69&action=titleAction)
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:25 IST,rtm,Please refer to the knowledge article [How to connect to the Lighting Wifi network (LIGHTING) on Windows 10] (https://signify.service-now.com/kb_view.do?sysparm_article=KB00059993)
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:23 IST,rtm,i have issue with wifi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:22 IST,rtm,Please share your experience with IT Service Desk ChatBot [here](https://apps.ce.collabserv.com/communities/service/html/communityoverview?communityUuid=89e2557f-0909-4b4a-b60a-73ed967ffe96#fullpageWidgetId=Wa057855828c1_4735_836a_0ee89a520a7d&appId=373b4d95-d543-434f-8ae0-f463285b7c69&action=titleAction)
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:21 IST,rtm,Please refer to the knowledge article [How to connect to the Lighting Wifi network (LIGHTING) on Windows 10] (https://signify.service-now.com/kb_view.do?sysparm_article=KB00059993)
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-32234de9-5b5a-5554-a3e3-ba8d51862ff9,2018-11-02T11:58:18 IST,rtm,wifi issue
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-c8d7947d-badd-53e4-9c0d-b67c2d79891e,2018-11-02T11:48:54 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Well, Which one of the below task you want to perform. Please click on it. Type 'discard' if this is not what you are looking for "",""subText"":""Well, Which one of the below task you want to perform. Please click on it. Type 'discard' if this is not what you are looking for "",""buttons"":[{""type"":""postback"",""title"":"" Reset SAP password @development"",""payload"":"" Reset SAP password @development""},{""type"":""postback"",""title"":"" Manage Functional Account"",""payload"":"" Manage Functional Account""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-c8d7947d-badd-53e4-9c0d-b67c2d79891e,2018-11-02T11:48:51 IST,rtm,how to change password of functional account
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-c8d7947d-badd-53e4-9c0d-b67c2d79891e,2018-11-02T11:20:26 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Please select from below to better describe your issue."",""subText"":""Button Template Description"",""buttons"":[{""type"":""postback"",""title"":""I am unable to access Outlook"",""payload"":""access""},{""type"":""postback"",""title"":""How to create/edit Outlook email group"",""payload"":""emailgroup""},{""type"":""postback"",""title"":""My Outlook went offline"",""payload"":""offline""},{""type"":""postback"",""title"":""How to book meeting room in Outlook"",""payload"":""mrbook""},{""type"":""postback"",""title"":""My issue not listed"",""payload"":""itsupport""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-c8d7947d-badd-53e4-9c0d-b67c2d79891e,2018-11-02T11:20:22 IST,rtm,outlook asking for password
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-c8d7947d-badd-53e4-9c0d-b67c2d79891e,2018-11-02T11:20:18 IST,rtm,"Ok, I am discarding the task for now. We can start over whenever you are ready."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-c8d7947d-badd-53e4-9c0d-b67c2d79891e,2018-11-02T11:20:17 IST,rtm,discard all
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-c8d7947d-badd-53e4-9c0d-b67c2d79891e,2018-11-02T11:20:12 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""quick_replies"",""text"":""I'm sorry, I did not recognize the value you have entered. Please select a value from the list.\n"",""quick_replies"":[{""content_type"":""text"",""title"":""Unable to access Outlook"",""payload"":""Unable to access Outlook""},{""content_type"":""text"",""title"":""Create or Edit Outlook email group"",""payload"":""Create or Edit Outlook email group""},{""content_type"":""text"",""title"":""Outlook went offline"",""payload"":""Outlook went offline""},{""content_type"":""text"",""title"":""Meeting room booking in Outlook"",""payload"":""Meeting room booking in Outlook""},{""content_type"":""text"",""title"":""Issue not listed"",""payload"":""Issue not listed""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-c8d7947d-badd-53e4-9c0d-b67c2d79891e,2018-11-02T11:20:10 IST,rtm,outlook asking for password
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-c8d7947d-badd-53e4-9c0d-b67c2d79891e,2018-11-02T11:19:51 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Please select from below to better describe your issue."",""subText"":""Button Template Description"",""buttons"":[{""type"":""postback"",""title"":""I am unable to access Outlook"",""payload"":""access""},{""type"":""postback"",""title"":""How to create/edit Outlook email group"",""payload"":""emailgroup""},{""type"":""postback"",""title"":""My Outlook went offline"",""payload"":""offline""},{""type"":""postback"",""title"":""How to book meeting room in Outlook"",""payload"":""mrbook""},{""type"":""postback"",""title"":""My issue not listed"",""payload"":""itsupport""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-c8d7947d-badd-53e4-9c0d-b67c2d79891e,2018-11-02T11:19:48 IST,rtm,outlook is asking for password
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-02T11:36:28 IST,skypeforbusiness,"Please select from below to better describe your issue.

a) Unable to access Outlook
b) Create or Edit Outlook email group
c) Outlook went offline
d) Meeting room booking in Outlook
e) Issue not listed"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-02T11:36:21 IST,skypeforbusiness,outlook asking for password
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-02T11:36:07 IST,skypeforbusiness,"Ok, I am discarding the task for now. We can start over whenever you are ready."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-02T11:36:05 IST,skypeforbusiness,discard all
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-02T11:35:58 IST,skypeforbusiness,"I have discarded our previous conversation because of inactivity timeout.  
 
You can continue to chat with me here or, if you want a better, media-rich user experience please visit me on my web page [link] (https://www.bot.intra.lighting.com/thea/).  
 
You will need to be on the Signify network or connected to it via VPN to access my web avatar"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-02T11:35:58 IST,skypeforbusiness,outlook asking for password
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-02T11:21:09 IST,skypeforbusiness,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-02T11:21:09 IST,skypeforbusiness,hi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-02T11:20:52 IST,skypeforbusiness,"I have discarded our previous conversation because of inactivity timeout.  
 
You can continue to chat with me here or, if you want a better, media-rich user experience please visit me on my web page [link] (https://www.bot.intra.lighting.com/thea/).  
 
You will need to be on the Signify network or connected to it via VPN to access my web avatar"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-02T11:20:52 IST,skypeforbusiness,hi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:49:05 IST,skypeforbusiness,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:49:04 IST,skypeforbusiness,hi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:48:56 IST,skypeforbusiness,"I have discarded our previous conversation because of inactivity timeout.  
 
You can continue to chat with me here or, if you want a better, media-rich user experience please visit me on my web page [link] (https://www.bot.intra.lighting.com/thea/).  
 
You will need to be on the Signify network or connected to it via VPN to access my web avatar"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:48:56 IST,skypeforbusiness,hi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:37:46 IST,skypeforbusiness,"I can help you with –  
 
* Basic IT questions: About your PC and peripherals, Outlook, Skype for business and more. See [this link](https://apps.ce.collabserv.com/wikis/home?lang=en-us#!/wiki/Wbff930cb790d_4e33_8c27_a13582a302d9/page/Virtual%20Assistant).  
 
* SAP: Password resets and unlocking accounts due to incorrect logon.  
 
* SNC: Status of Purchase Orders, EDI Confirmations and checking EDI ASN details  
 
You can continue to chat with me here or, if you want a better, media-rich user experience please visit me on my web page [link] (http://dev.bot.intra.lighting.com/Virtualassistant/).  
 
You will need to be on the Signify network or connected to it via VPN to access my web avatar"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:37:45 IST,skypeforbusiness,what can you do
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:37:38 IST,skypeforbusiness,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:37:36 IST,skypeforbusiness,hi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:36:38 IST,skypeforbusiness,"I can help you with –  
 
* Basic IT questions: About your PC and peripherals, Outlook, Skype for business and more. See [this link](https://apps.ce.collabserv.com/wikis/home?lang=en-us#!/wiki/Wbff930cb790d_4e33_8c27_a13582a302d9/page/Virtual%20Assistant).  
 
* SAP: Password resets and unlocking accounts due to incorrect logon.  
 
* SNC: Status of Purchase Orders, EDI Confirmations and checking EDI ASN details  
 
You can continue to chat with me here or, if you want a better, media-rich user experience please visit me on my web page [link] (http://dev.bot.intra.lighting.com/Virtualassistant/).  
 
You will need to be on the Signify network or connected to it via VPN to access my web avatar"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:36:36 IST,skypeforbusiness,what can you do
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:36:29 IST,skypeforbusiness,"Ok, I am discarding the task for now. We can start over whenever you are ready."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:36:28 IST,skypeforbusiness,clear
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:36:20 IST,skypeforbusiness,"Ok, I am discarding the task for now. We can start over whenever you are ready."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:36:18 IST,skypeforbusiness,discard all
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:36:07 IST,skypeforbusiness,Please provide your SAP userID
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:36:05 IST,skypeforbusiness,I want to reset password of functional account
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:28:55 IST,skypeforbusiness,"I can help you with –  
 
* Basic IT questions: About your PC and peripherals, Outlook, Skype for business and more. See [this link](https://apps.ce.collabserv.com/wikis/home?lang=en-us#!/wiki/Wbff930cb790d_4e33_8c27_a13582a302d9/page/Virtual%20Assistant).  
 
* SAP: Password resets and unlocking accounts due to incorrect logon.  
 
* SNC: Status of Purchase Orders, EDI Confirmations and checking EDI ASN details  
 
You can continue to chat with me here or, if you want a better, media-rich user experience please visit me on my web page [link] (http://dev.bot.intra.lighting.com/Virtualassistant/).  
 
You will need to be on the Signify network or connected to it via VPN to access my web avatar"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:28:54 IST,skypeforbusiness,what can you do?
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:28:44 IST,skypeforbusiness,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:28:43 IST,skypeforbusiness,hi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:28:34 IST,skypeforbusiness,"I have discarded our previous conversation because of inactivity timeout.  
 
You can continue to chat with me here or, if you want a better, media-rich user experience please visit me on my web page [link] (https://www.bot.intra.lighting.com/thea/).  
 
You will need to be on the Signify network or connected to it via VPN to access my web avatar"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-0926c078-c53c-565e-9d75-69b54c3763c2,2018-11-01T14:28:34 IST,skypeforbusiness,hi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:37:46 IST,skypeforbusiness,Please type 'How can you help me' for any more help.
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:37:45 IST,skypeforbusiness,As per your request the password of your userID 600026094 on the SAP system PS3 client 100 is reset. If needed your userID has also been unlocked. You will receive a mail containing a new one-time use password and instructions.
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:37:41 IST,skypeforbusiness,Give me few seconds while I validate your details ...
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:37:39 IST,skypeforbusiness,PS3
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:37:34 IST,skypeforbusiness,Please provide the SAP system you would like to have your password reset/user ID unlocked on.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:37:33 IST,skypeforbusiness,600026094
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:37:26 IST,skypeforbusiness,Please provide your SAP userID
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:37:23 IST,skypeforbusiness,Reset SAP password
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:36:46 IST,skypeforbusiness,"Well, Which one of the below task you want to perform. Please re-enter the task you want to perform displayed in below . Type 'discard' if this is not what you are looking for - 
 *  Reset SAP password
 *  Reset LUX password"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:36:44 IST,skypeforbusiness,reset password
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:36:36 IST,skypeforbusiness,I am unable to find an answer. Please try something else.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:36:35 IST,skypeforbusiness,600026094
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:36:24 IST,skypeforbusiness,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-881b073f-4c20-5df8-bc04-7b736f48c8f6,2018-11-02T11:36:23 IST,skypeforbusiness,Hi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-4fd034f2-0f2b-531c-b7e8-e26eb2443d34,2018-11-02T11:49:42 IST,skypeforbusiness,"This user account does not exist in SNC system. For any other chat bot related tasks, please type ‘Help’."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-4fd034f2-0f2b-531c-b7e8-e26eb2443d34,2018-11-02T11:49:40 IST,skypeforbusiness,34534534
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-4fd034f2-0f2b-531c-b7e8-e26eb2443d34,2018-11-02T11:49:25 IST,skypeforbusiness,Please provide your SAP userID
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-4fd034f2-0f2b-531c-b7e8-e26eb2443d34,2018-11-02T11:49:12 IST,skypeforbusiness,check po 45345343
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-4fd034f2-0f2b-531c-b7e8-e26eb2443d34,2018-11-02T11:41:56 IST,skypeforbusiness,"I can help you with –  
 
* Basic IT questions: About your PC and peripherals, Outlook, Skype for business and more. See [this link](https://apps.ce.collabserv.com/wikis/home?lang=en-us#!/wiki/Wbff930cb790d_4e33_8c27_a13582a302d9/page/Virtual%20Assistant).  
 
* SAP: Password resets and unlocking accounts due to incorrect logon.  
 
* SNC: Status of Purchase Orders, EDI Confirmations and checking EDI ASN details  
 
You can continue to chat with me here or, if you want a better, media-rich user experience please visit me on my web page [link] (http://dev.bot.intra.lighting.com/Virtualassistant/).  
 
You will need to be on the Signify network or connected to it via VPN to access my web avatar"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-4fd034f2-0f2b-531c-b7e8-e26eb2443d34,2018-11-02T11:41:55 IST,skypeforbusiness,help
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-4fd034f2-0f2b-531c-b7e8-e26eb2443d34,2018-11-02T11:41:54 IST,skypeforbusiness,"Ok, I am discarding the task for now. We can start over whenever you are ready."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-4fd034f2-0f2b-531c-b7e8-e26eb2443d34,2018-11-02T11:41:53 IST,skypeforbusiness,discard all
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-4fd034f2-0f2b-531c-b7e8-e26eb2443d34,2018-11-02T11:41:06 IST,skypeforbusiness,"I have discarded our previous conversation because of inactivity timeout.  
 
You can continue to chat with me here or, if you want a better, media-rich user experience please visit me on my web page [link] (https://www.bot.intra.lighting.com/thea/).  
 
You will need to be on the Signify network or connected to it via VPN to access my web avatar"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-4fd034f2-0f2b-531c-b7e8-e26eb2443d34,2018-11-02T11:41:06 IST,skypeforbusiness,help
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-d26b93d5-bd4f-534c-9a74-04162a3843a5,2018-11-02T11:45:51 IST,skypeforbusiness,I am unable to find an answer. Please try something else.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-d26b93d5-bd4f-534c-9a74-04162a3843a5,2018-11-02T11:45:50 IST,skypeforbusiness,I have a problem with log on to Helios
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-d26b93d5-bd4f-534c-9a74-04162a3843a5,2018-11-02T11:45:37 IST,skypeforbusiness,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-d26b93d5-bd4f-534c-9a74-04162a3843a5,2018-11-02T11:45:36 IST,skypeforbusiness,Hi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:10:04 IST,rtm,"I am unable to recognize your user id. Please enter the user id again for me to proceed.(if your SAP user id is nly123 then only enter nly123 in the chatbox.)
Please type &quot;start over&quot; if you want to ask a different question"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:10:03 IST,rtm,sdfsfd32423423
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:59 IST,rtm,Please provide your SAP userID
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:59 IST,rtm,No
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:54 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Is your SAP userID 600035486 ?"",""buttons"":[{""type"":""postback"",""title"":""Yes"",""payload"":""Yes""},{""type"":""postback"",""title"":""No"",""payload"":""No""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:53 IST,rtm,pwd
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:45 IST,rtm,I am unable to find an answer. Please try something else.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:43 IST,rtm,sdfsfsdfwrww
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:39 IST,rtm,"Ok, I am discarding the task for now. We can start over whenever you are ready."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:38 IST,rtm,discard all
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:33 IST,rtm,Please check the username and provide the correct one.
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:32 IST,rtm,This user account does not exist on this SAP system.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:30 IST,rtm,dsdfsdf779700
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:20 IST,rtm,Please check the username and provide the correct one.
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:19 IST,rtm,This user account does not exist on this SAP system.
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:17 IST,rtm,Give me few seconds while I validate your details ...
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:09:15 IST,rtm,GLP
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-1dcdd917-ed21-577b-96be-44bfb0b1e924,2018-11-02T11:08:58 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Please select the SAP system you would like to have your password reset/user ID unlocked on. Select ‘Others’ to see more systems."",""subText"":""Choose an option below..."",""buttons"":[{""type"":""postback"",""title"":""PR4 - SAP Lighting R/3"",""payload"":""PR4""},{""type"":""postback"",""title"":""PR2 - SAP Luminaires R/3"",""payload"":""PR2""},{""type"":""postback"",""title"":""BP5 - SAP Lighting BI (Helios)"",""payload"":""BP5""},{""type"":""postback"",""title"":""GLP - SAP Lighting GRC"",""payload"":""GLP""},{""type"":""postback"",""title"":""Others"",""payload"":""Others""}]}}"
